year,release_date,track,artists,id
2020,2020-11-08,Shame Shame,['Foo Fighters'],0wGv595Z2XDF9ZFbrbQqqH
2020,2020-08-06,Se Acabó la Cuarentena,"['Jowell & Randy', 'Kiko el Crazy']",7kGDAuP9P8mT2epyDwbdDj
2020,2020-02-28,Hablamos Mañana,"['Bad Bunny', 'Duki', 'Pablo Chill-E']",1V8XneTrX6kKeoxYbk4x6h
2020,2020-06-05,Nothing,['Bruno Major'],2IAR0DziHCjSu16gR4ihvy
2020,2020-05-10,MÁS DE UNA CITA,"['Bad Bunny', 'Zion & Lennox']",4EJHKSnHENfjOxXWryyNtL
2020,2020-11-18,que te pedí//,['Kali Uchis'],5zZFQ9yDVuPG0Zh2aeRRxE
2020,2020-02-21,Louder than bombs,['BTS'],3op7HNwLli54MBjFGzIlZO
2020,2020-05-01,Not You Too (feat. Chris Brown),"['Drake', 'Chris Brown']",3Q4gttWQ6hxqWOa3tHoTNi
2020,2020-07-10,Am I High Rn (feat. blackbear),"['Quinn XCII', 'blackbear']",1db6ixe9nX6cqt2V1DYZnW
2020,2020-01-17,Black Swan,['BTS'],24NuEDgyRIljwSyY0lsr7b
2020,2020-11-06,RUNNING,['The Kid LAROI'],6Tex46h3174Y009Mf1jG09
2020,2020-11-13,Rejection,['AC/DC'],4gLrfXB3CgRlIPH7KTVKA4
2020,2020-11-13,Jumpin Out The Face,['Lil Mosey'],4QFZ8peAUo65Mzzamj0vXC
2020,2020-07-20,Backseat (feat. PnB Rock),"['Pop Smoke', 'PnB Rock']",0fj9oGrCKxVA4sXDxvbfiM
2020,2020-10-23,The Valley of The Pagans (feat. Beck),"['Gorillaz', 'Beck']",3oP3Tfn86FRmxAGsV0TqCp
2020,2020-08-21,People So Stupid,['Tom MacDonald'],3rjJAqZWPjDhsTkCmc2HcY
2020,2020-10-01,The Bigger Picture,['Lil Baby'],3HNWVQHXpW70ubsDhvnegu
2020,2020-03-06,3 A.M.,['King Von'],1YVhP58OOuJKDcwM7aO8K1
2020,2020-05-13,Sweet Hibiscus Tea,['Penelope Scott'],4ZUv5GgKcziw6ZjyxUfudU
2020,2020-06-19,"U Move, I Move (feat. Jhene Aiko)","['John Legend', 'Jhené Aiko']",7wfDCDfhVe2tFxIkQEJp35
2020,2020-09-25,Baptize (with JID & EARTHGANG feat. Ant Clemons),"['Spillage Village', 'JID', 'EARTHGANG', 'Ant Clemons']",5zWOqc9si4XnemdxZH4WGG
2020,2020-05-29,"Something to Rap About (feat. Tyler, The Creator)","['Freddie Gibbs', 'The Alchemist', 'Tyler, The Creator']",5OkYfk72CNL8XLqa3gp9q7
2020,2020-05-29,Mind Is A Prison,['Alec Benjamin'],2hGQDYmjkwTS0J7Q2bM2sF
2020,2020-10-09,Rain (feat. Swae Lee),"['Trey Songz', 'Swae Lee']",1pZwFpiLKrSfNtXs6WQLlf
2020,2020-11-13,Demon Fire,['AC/DC'],6jtUOVRO4p09Z7E35ERRL7
2020,2020-04-24,Off the Grid (feat. Khalid),"['Alina Baraz', 'Khalid']",3U62bHMhP7bKAFYMkn3fNx
2020,2020-09-17,Take Over,"['League of Legends', 'MAX', 'Jeremy McKinnon of A Day To Remember', 'Henry']",7asFSf2pkWNEG3E5EuN1QR
2020,2020-11-19,Weeks,['Kevin Gates'],1bu0ge2XrqYVHUL2KjOlzN
2020,2020-11-13,Mood,"['Rauw Alejandro', 'Sech']",2ISzmtY9Exy1IwmJj3Hc7P
2020,2020-11-18,¡aquí yo mando!,"['Kali Uchis', 'Rico Nasty']",02Uc7usHA0spFnEqfJmNNN
2020,2020-05-29,2 birds,['mike.'],7rb09YimksJ3XH7mmT0Uwv
2020,2020-04-24,TRRST,"['IC3PEAK', 'ZillaKami']",4A0YuzcYuEEP8A3oEZTddL
2020,2020-01-17,First Place,"['Polo G', 'Lil Tjay']",5rSVQzJQ5nMUcFJDkJMfzL
2020,2020-11-06,Take Me Home For Christmas,['Dan + Shay'],72HP2M4jjw4t0AIGdEVGEF
2020,2020-06-12,Forgive Me,['Chloe x Halle'],0qU3XhIH9xczYPUWV6OopS
2020,2020-08-07,Break My Heart Again,['FINNEAS'],7gGBgh0bVxHPgZjA505bo9
2020,2020-03-27,Atrapado en un Sueño,['Junior H'],4FJHSPdhQqxovmYP9YpcHN
2020,2020-03-19,Rojo,['J Balvin'],380HmhwTE2NJgawn1NwkXi
2020,2020-11-13,Amazing Grace (My Chains Are Gone),['Pentatonix'],2eLPefNqdtcTN1pCEqlrWr
2020,2020-11-17,Who Wants What (feat. Ab-Soul),"['Russ', 'Ab-Soul']",3CoeJWLewourwQO1JGL6rT
2020,2020-07-03,Yea Yea,['Pop Smoke'],0bjgQ24UZGwKikldIyEOgf
2020,2020-11-13,Reloj,"['Rauw Alejandro', 'Anuel AA']",4loQgPwJHocL3dFwLfjb1J
2020,2020-03-20,Keep Me In The Moment - Radio Version,['Jeremy Camp'],2c87x3mBYuffK4ihylVwAG
2020,2020-08-03,Coochie Land,['YN Jay'],5cA7vZdJfODsnOECf0vTzg
2020,2020-01-31,The Father's House - Studio,['Cory Asbury'],5GDtkgG9T1BDknHHyDtghv
2020,2020-05-29,Jesus In LA,['Alec Benjamin'],0uLPKDuIhkIhttiwezNdiG
2020,2020-11-06,LOVELIFE (with Jeremih),"['Benny Benassi', 'Jeremih']",27ITlhgZIx0ZYwaLYYDBsi
2020,2020-04-17,327,"['Westside Gunn', 'Joey Bada$$', 'Tyler, The Creator', 'Billie Essco']",5MvCurNMpM3WCCSs40cd37
2020,2020-11-18,de nadie,['Kali Uchis'],3EGAhVukm2AHkRtkUOdbW0
2020,2020-06-19,BLACK PARADE,['Beyoncé'],2qzUpSVI4NnPyWxbXwumTj
2020,2020-11-20,Hot Boy Bling (feat. Jack Harlow & Lil Durk),"['French Montana', 'Jack Harlow', 'Lil Durk']",3qTHxCUwefoOR0jiwCRcQN
2020,2020-09-29,my ex's best friend (with blackbear),"['Machine Gun Kelly', 'blackbear']",2pIAlUHOhM9ijF4kJr7ZNY
2020,2020-09-10,HELL BENT (with The Kid LAROI),"['TOKYO’S REVENGE', 'The Kid LAROI']",7nm62sWh83QFjV8Ga7UJtx
2020,2020-02-28,<3,['Bad Bunny'],4MZSqgwlE71CWZ6qQ3gkKm
2020,2020-05-29,She's Mine,['Kip Moore'],6NCbMyR7A8MjbX0UhaEgbd
2020,2020-07-17,People I Don't Like,['UPSAHL'],5srKMwXoeyrRnyTnNbpgIW
2020,2020-04-06,Tres de la Mañana,['Eslabon Armado'],2KZVUNMAbJ30Tvy9PkY7dB
2020,2020-02-27,Rojo,['J Balvin'],4uziEsK1yiqdauKVDPsmVG
2020,2020-11-23,Indeciso,"['Reik', 'J Balvin', 'Lalo Ebratt']",509i2TwrF7ScreknosdG6F
2020,2020-10-02,if this is the last time,['LANY'],3bsRMvQja4huvPWo1S5ONc
2020,2020-03-26,Favorito,['Camilo'],0Snbzbd74RLfL0i4nn1vU5
2020,2020-01-31,F-150,['Robyn Ottolini'],0JSxnF1JmC8LblMhrovm6K
2020,2020-07-21,Baguetti (with JID & Kenny Beats),"['Smino', 'JID', 'Kenny Beats']",3DcL8FXLA9iKwqnyj9POLt
2020,2020-07-10,Juice WRLD Speaks From Heaven - Outro,['Juice WRLD'],1OjiYjgPZyxS0AiXiSnuYI
2020,2020-06-23,Girlfriend,['Charlie Puth'],1UNs8AlFM8c0uAkSyjIW3P
2020,2020-11-18,te pongo mal(prendelo),"['Kali Uchis', 'Jowell & Randy']",6tqHiBhVfWF3cNcMlBkbl0
2020,2020-06-24,Looking For Me,"['Paul Woolford', 'Diplo', 'Kareen Lomax']",5dvGLnXYsBUQLAmJHBYgrN
2020,2020-02-05,Comfortable,['H.E.R.'],3f3cliOygeuUpGRwdohy12
2020,2020-03-20,Checkmate,['Conan Gray'],3SnpCALgmzVy7k07aAXbuA
2020,2020-09-04,Caramelo - Remix,"['Ozuna', 'KAROL G', 'Myke Towers']",67jvGGbJmOmVonlyX3mNkV
2020,2020-11-13,Who Wants What,"['Russ', 'Ab-Soul']",2z3woIGj8hClFZVq0Hvcwr
2020,2020-06-18,For A Minute,['WizTheMc'],2zAKwUD7TVTt8qTxa9bnQJ
2020,2020-09-24,Pa Ti - Spanglish Version,"['Jennifer Lopez', 'Maluma']",2wUgG5Fr9PQcIbKRfVJ76C
2020,2020-09-11,Let's Love,"['David Guetta', 'Sia']",6lhZLbb0czULpjb2kFryPS
2020,2020-06-17,Cry (feat. Grimes),"['Ashnikko', 'Grimes']",0w1Wd17IygSVDMOZtKm4hi
2020,2020-11-13,Witch's Spell,['AC/DC'],06hy0gi5aLXcWRjnj9fgoh
2020,2020-10-23,distance,['Ruel'],24zaoEGmRjgA0zt47uLgRF
2020,2020-01-13,Me Gusta,"['Shakira', 'Anuel AA']",5Xhqh4lwJPtMUTsdBztN1a
2020,2020-09-11,Hugh Hefner,['ppcocaine'],4yzCXVdOKzt87w4bRItgNx
2020,2020-05-08,i don't want to watch the world end with someone else,['Clinton Kane'],58qX77t2VWMWcycsh9zKLc
2020,2020-05-15,Too Comfortable,['Future'],0biVzpdI2z0vAxwfU9xuuA
2020,2020-10-30,positions,['Ariana Grande'],1eNoiSrvdNWZfCOrP37jSf
2020,2020-11-13,Through The Mists Of Time,['AC/DC'],3FR2w9O5i9q3unY3gyjq6E
2020,2020-10-30,34+35,['Ariana Grande'],71IEKZtnuNR9W0Sl2CsvZU
2020,2020-11-17,Inside Job (feat. DJ Premier),"['Russ', 'DJ Premier']",4UrWls30wtlSJjzaqtpNcJ
2020,2020-11-13,Strawberry Kiwi,['Rauw Alejandro'],4jkZjaZkOCpgk2pqV8Wrw3
2020,2020-11-12,De Cora <3,"['Rauw Alejandro', 'J Balvin']",3NRXhjpQA40exOujS2Q7sT
2020,2020-10-23,"Mazurkas, Op. 50","['Frédéric Chopin', 'Ivan Moravec']",0CoDwPZiRjCc0m1qlqrv2u
2008,2008-01-01,Precious,['Esperanza Spalding'],2CS0RcwxuawBHEs8n7gS3i
2008,2008,En paz,['Daniel Calveti'],3aBwdmDksm7NMKZ6uEXmn2
2008,2008-05-22,Replay,['SHINee'],3lezH4ocsAaxqVGL8E0pS4
2008,2008-07-10,Concept 1,['Kodomo'],55bFnrLvc4tUvHVngYhMV3
2008,2008-09-23,Con Cartitas,['La Victoria De Mexico'],3vw3CTtrXNLcgFJKXHvzxr
2008,2008-06-21,I Got (feat. Pimp C & Project Pat) - Explicit Album Version,"['Three 6 Mafia', 'Pimp C', 'Project Pat']",7oNCvSzpeW7JLfYy00MYA2
2008,2008-05-26,Yes,['Coldplay'],04zfFfRMXegKi4mMkGMeze
2008,2008-07-08,This Is Exile,['Whitechapel'],4mvaqFKUdhLeiXEzVgpn9b
2008,2008-01-01,Waterloo,['ABBA'],5n3ZomaSndQ5v9eYUrFFI1
2008,2008-10-14,Home Again,['Menahan Street Band'],1xDeDsNoBNyBidVQKPnWXE
2008,2008-01-01,Super Trouper,['ABBA'],36PNa2n55qLfQd7KLXyeoy
2008,2008-01-01,All We'd Ever Need,['Lady A'],5aWBAE4ooTfG4WZ5cfnaHv
2008,2008-06-10,Solar Chakra - Central Power,"['Dean Evenson', 'Jonathan Kramer']",2dJ2G0FtlOPh8SnG1Qc2V8
2008,2008-01-01,Por un Caminito,['Los Caminantes'],4auV6jR9RZRGNmZsnNUjG6
2008,2008,I'm ALIVE!,['Becca'],6ZnyE697krgz3JKSpoaQ4s
2008,2008-08-01,"Symphony No. 7 in A Major, Op. 92: II. Allegretto","['Ludwig van Beethoven', 'Minnesota Orchestra', 'Osmo Vänskä']",3UCkSy4kbnW02zvLJPRTiT
2008,2008-05-12,You Are My Heart,['Rex Williams'],0Ky98GMSlZQdctbAhU3I0Z
2008,2008-01-01,Game's Pain,"['The Game', 'Keyshia Cole']",0jJNh8Ru3n4xLs3ZqHoo5E
2008,2008,Before I Let Go,['Maze & Frankie Beverly'],0QEebnjzgRsHR0lO6gHsn0
2008,2008-12-01,Gangsta's Paradise (Re-Recorded Version),['Coolio'],3MmVd5dsgzLMjm4LIrCOaI
2008,2008-01-01,Here I Am,['Renee Sandstrom'],3QgiaaUjAG9GZ3Gqew7O3D
2008,2008-10-27,The Hamster Dance Song,['Hampster Dance Masters'],0t8vGVdJaU93uQYMNqViyf
2008,2008-05-27,What's a Man to Do,['Usher'],5aWlIXGEDzqQdIDRNxDQVA
2008,2008-06-03,Everything I Know,['Mandy Gonzalez'],5kSsjxq5pWQ7eH5l7jnyY7
2008,2008-07-18,"Ultraviolet - From ""Angus, Thongs and Perfect Snogging""",['Stiff Dylans'],4Zf3vqW6M3tAQAvywYgKU6
2008,2008-11-06,Tujh Mein Rab Dikhta Hai - Ii,['Shreya Ghoshal'],4Q3oEhpsDommo2naYhCpAl
2008,2008-04-10,Wondrous Place,"['The Last Shadow Puppets', 'Alex Turner', 'Miles Kane']",0rexlITgOonNpN9XjcgyRR
2008,2008-10-14,All The Things (Your Man Won't Do),['Joe'],7DufxStaLzlKtFvG6VkdBU
2008,2008-01-01,Life Is Better,"['Q-Tip', 'Norah Jones']",4GRxW50GO0Yc5Pp9LK62Rw
2008,2008-04-29,I Will Possess Your Heart - Radio Edit,['Death Cab for Cutie'],18NiQTTgXClfhnYMPKUJZT
2008,2008-01-22,Stupid MF,['Mindless Self Indulgence'],1zjPf0FrnNyiIae9N4adOb
2008,2008-05-06,1980,['Dirt Nasty'],06zALqB3nPpHBsVg0TONOu
2008,2008-01-01,Sambalamento,"['Luiz Bonfá', 'Lalo Schifrin', 'Oscar Castro-Neves']",0utN2UcAocw2Ewk6lzMRpx
2008,2008-01-29,Blue Jeans & White T-Shirts,['The Gaslight Anthem'],2FxnvkyxWLFXFANYWzcQhQ
2008,2008-05-19,Cavern,['Liquid Liquid'],3vS2tjkjD5GSt1ZHOWkQq8
2008,2008-01-01,Cadillac Ranch,['Chris LeDoux'],5tn4tKostWlEtEwG3ZAc4h
2008,2008-05-06,Calm Like You,"['The Last Shadow Puppets', 'Alex Turner', 'Miles Kane']",0p7qrH9BepbFOukVfgzLu7
2008,2008-01-01,Poli,['Zoé'],5WsHtvVnbfY17VNF93rQ7w
2008,2008-01-03,"Brandenburg Concerto No. 3 in G Major, BWV 1048: II. [Adagio]","['Johann Sebastian Bach', 'Trevor Pinnock', 'Kati Debretzeni']",1WElPRZWP8kDIQm2fY5dJu
2008,2008-01-01,El Aguila Blanca - Corrido,['Banda MS de Sergio Lizárraga'],2PPsJvvPUtNPlhRdr6rFI3
2008,2008-01-01,Tu Carcel - En Vivo Desde Madrid/2008,['Marco Antonio Solís'],5jvrKBagnbJ7OCrgtoNdwg
2008,2008-04-07,Vegas Skies,['The Cab'],42zAWdwkrkufVDDdAXoubu
2008,2008-01-01,Circulate,['Jeezy'],2Wuw85OWinaIzpLNIwIS8J
2008,2008-07-22,"The Rabbit, the Bat, & the Reindeer",['Dr. Dog'],02hDdfBdaJhyVHQkTojXQo
2008,2008-07-29,Move Shake Drop Remix,['Dj Laz'],1BlmLXZiECobtN8SI8vb3L
2008,2008-12-02,Kill the Lights,['Britney Spears'],263w5yLLnexUUOMc5Py9m5
2008,2008-06-17,Fine Young Cannibals,['Wolf Parade'],6aAhBncpJcB0gJCKobVsrI
2008,2008-07-08,Spooky Couch,['Albert Hammond Jr'],1wRCg1JyRmbJEg9ESOMlVp
2008,2008-09-24,Throes of Perdition,['Trivium'],5IC15BbbaRv6FmseUG0mTu
2008,2008-07-01,Let's Go,['Danny Brown'],5YPMcT7Je01NAqFd3LMlQL
2008,2008-02-22,Love In This Club (feat. Young Jeezy),"['Usher', 'Jeezy']",6IxgSqNIsjp3n2lrnRRhUX
2008,2008-12-16,Only One (Radio Edit),['Chris Lake'],1Dj7hbBEco5ZT0DqY7Q2IV
2008,2008-07-24,Haremos El Amor,['Tony Vega'],3eqNIXlRi2KP8tDG5l8mUE
2008,2008-09-02,Slipping,['Neil Patrick Harris'],5vK2gLqLpkgzoRrHrFOYrx
2008,2008-04-10,Migraine,['Moonstar88'],7sW3f7PqDV7BQ7qqeVBJIA
2008,2008-01-01,"Quizás Si, Quizás No",['Grupo Bryndis'],3amyMrS5dPoeroW4T44JlD
2008,2008-02-26,Slow Roll It,['The Love Doctor'],2dYV8IuEYrz9DALtl3To8E
2008,2008-09-30,Go Hard,"['Lecrae', 'Tedashii']",3Xgyj1WWHHrE8YBB6sGYP5
2008,2008-10-27,No Other Love (feat. Estelle),"['John Legend', 'Estelle']",0FsqhyyHNZJfK29IpHihMK
2008,2008-06-03,Hundreds of Stories,"['Lin-Manuel Miranda', 'Olga Merediz']",1uTEsW6n80njACdk9HA8oA
2008,2008-08-01,White Lines (Long Version) [Re-Recorded],['Grandmaster Flash & The Furious Five'],0Dj3iMM3fvHMOqWsqS64Fu
2008,2008-09-30,Free Will Sacrifice,['Amon Amarth'],5Dx8DhETu8DryPg4ap0DDc
2008,2008-02-26,Turtle Island,['Beach House'],1Qy1eRka08FJ0Bhz7ZenYS
2008,2008-11-11,The Last Chair Violinist (feat. Carolyn Rodriguez),"['South Park Mexican', 'Carolyn Rodriguez']",2sqIWHcFut0qppxBN4kRI3
2008,2008-10-03,Standing On The Shore,['Empire of the Sun'],5g7Qylrck8rh2lUgEWPQVS
2008,2008-11-04,The Traveling Song,['will.i.am'],0fvQvActgYOEihSxVPrqNP
2008,2008-01-22,Straight To Video,['Mindless Self Indulgence'],3TF1Hiof613lWHtFGyAJ8z
2008,2008-06-17,I Kissed A Girl - Rock Remix,['Katy Perry'],4mgsefjRvN9W9MIiJa3TKj
2008,2008-09-17,Mi Iglesia,['René González'],6FFXtFIYxbYYC66ognC6AN
2008,2008,Magia,['Kalafina'],6kQEAvWnOh0Os7j7XwbwoW
2008,2008-06-24,Second Chance - Acoustic [Bonus Track],['Shinedown'],0xn8QOO3sfW15WayAovzpH
2008,2008-01-01,P.S. I Love You,['John Powell'],17xHXgJeDJyynbXy3qoAeW
2008,2008-01-01,We Wish You A Merry Christmas,['Weezer'],1swm2Hei9tUlcohs0zj7DU
2008,2008-05-06,The Meeting Place,"['The Last Shadow Puppets', 'Alex Turner', 'Miles Kane']",3MOI5WPXHKppLAx9JcjigT
2008,2008-08-26,"I Decided, Part 1",['Solange'],5x9a0HprRP6RDfVxTs0dxf
2008,2008-01-01,Train,['3 Doors Down'],65NzNVv3O6nxffiXXeL9ZT
2008,2008-11-24,Mutherfucker of the Year,['Mötley Crüe'],7GxiKcPz9yl4ZQ6ImHIWqB
2008,2008-11-09,花 海,['Jay Chou'],7pIizKkImgo7jAZnbpFF2R
2008,2008-04-04,Synthetic World,['Swamp Dogg'],2SzN8aFto8qDLdA9Lj0txB
2008,2008-09-02,Ring around the Moon,['Elephant Revival'],4m0MxfIXvKBe3cATug1PUg
2008,2008-01-01,Los Chiquinarcos,['El Tigrillo Palma'],5cHmN7CJb4lUm7MEHHu28R
2008,2008-01-01,Earthmover,['Have A Nice Life'],77yGZRjuWfSzbDT0ROSSUG
2008,2008,God Must Really Love Me,['Craig Morgan'],391V2jmxaLRwm5rqC2WJyR
2008,2008-04-22,The Most Beautiful Girl (In The Room),['Flight of the Conchords'],6889V4Hd6EQS0NblFkoleF
2008,2008-12-02,Radar,['Britney Spears'],0awvRwer2ByXjyDSON60Q3
2008,2008-02-06,Take My Hand,['Simple Plan'],0klEBUEiZzeBraBRRWjvhq
2008,2008-09-23,Angel In The Night,['Basshunter'],4PmiegSbscAGLZvC3A6SbL
2008,2008-01-01,Check Yo Self,['Ice Cube'],6juIzbXd7ERNLhYCcOpi7u
2008,2008-10-06,Sunshine Reggae,['Laid Back'],0z0JSkE5Nw3i3nin3BBSuG
2008,2008-10-16,Snowin' On Raton,['Town Mountain'],2NrxTwhqku87YfIPa2EcPF
2008,2008-01-01,Celos,['Fanny Lu'],5KGfOdrnPFvqT45NLHSEmT
2008,2008-07-22,Souls Like the Wheels,['The Avett Brothers'],2cqqh4lhzUaE3guIHsIy3O
2008,2008-02-11,You'll Never Walk Alone - Mono; 2002 Remaster,['Gerry & The Pacemakers'],6catF1lDhNTjjGa2GxRQNN
2008,2008-03-05,Old Enough,['The Raconteurs'],3KPM0UcoLiJNCgtijUBFpd
2008,2008-08-22,Wherein Lies Continue,['Slipknot'],4nmXKnPOuMDVI8gVir3D9C
2008,2008-01-01,Take Your Time,"['Al Green', 'Corinne Bailey Rae']",1pwy1QgUguLCykSAmLPMIQ
2008,2008-12-20,My Story,['Sean McGee'],6qEH6Mmm8tFISVOHp0494Z
2008,2008-06-03,Enough,['Priscilla Lopez'],7oowrTZAVVCIlGJd42w0hk
2008,2008-03-04,Stand Up,['Fireflight'],1H0OfC5lpDqeTkgPCg8M81
2008,2008-01-01,獨家記憶,['Jordan Chan'],3cSHn8YDBsq4Tlc4RXKSUe
2008,2008-10-31,Stand by Me,['Seal'],5Ol6HmOotX5KxjhC1gkxd1
2008,2008-01-01,Settle For A Slowdown,['Dierks Bentley'],1dpE6LO73JD8mXXdgP5SqD
2008,2008-11-13,"Arthas, My Son (Cinematic Intro)","['Neal Acree', 'Jason Hayes']",3CIQuyJQZNNyfkHSyBzwvi
2008,2008-04-01,Things Ain't Like They Used to Be,['The Black Keys'],6rBFwJ0nQpsfr44AC3RJVq
2008,2008-01-01,The Best Is Yet To Come - 2008 Remastered,"['Frank Sinatra', 'Count Basie']",0mF3Ysmjl4QluLh4sZVnzf
2008,2008-12-23,N Luv Wit My Money,['Paull Wall & Chamillionaire'],0rJ3pmS8LsNdzCKFNLSeLg
2008,2008-03-21,Pehli Nazar Mein,['Atif Aslam'],17opN752ZQpNuoptelsNQ1
2008,2008-01-01,Look At You Girl,['Chris LeDoux'],5bnvFFNnP6ZKPqO5TRzOBx
2008,2008-01-01,Hey You There,['Soulja Boy'],2PEDTqoTTUefVpJfjlAGE4
2008,2008,It's Over,['Jesse McCartney'],6KLAVFlcTrUt9IteOXzsT8
2008,2008-01-01,Say Yes,['The Whispers'],1u1huPPgeJRiPpQxQsyoLU
2008,2008-06-03,So Hot,['Wonder Girls'],6ZizEG2wtzeHrgKEv1eBmD
2008,2008-10-20,Dragons,['Caravan Palace'],0QhC8F42t0Fwzdo3B6jsNL
2008,2008-07-27,Crewcabanger,['Chelsea Grin'],74pbWzocRQA7d2L8qorheB
2008,2008,Wash,['Miki Matsubara'],0M9q4H3pQaoNUgBXZj34U1
2008,2008-07-04,No Trash in My Trailer,['Colt Ford'],4oo8YQ9XlHlhutUNyEno9E
2008,2008-05-12,Make It Mine,['Jason Mraz'],6UdhIn5jito25nOYZ5jWlA
2008,2008-01-01,Oogie Boogie's Song - Bonus Track,['Tiger Army'],73BVEqpSi9kZAT4eljdmCo
2008,2008-01-01,My Way - Remastered 2008,['Frank Sinatra'],2YkIDPL5lGhRhomCq4S2RO
2008,2008-01-01,Tonta,['David Lee Garza'],5fLsWE6O9kHLY7MflY1Gh8
2008,2008-01-01,A Little Too Late,['Toby Keith'],5djhyxT7ZIzM1rP2XE2ygb
2008,2008-01-22,Tres Vueltas,['Los Herederos De Nuevo León'],4AidyOWtaZ2PrHwyX4Hrh6
2008,2008-06-24,Devour,['Shinedown'],6gdXnOaopMtiEQfXgzhSxN
2008,2008-10-14,Be My Man,['Jill Barber'],6q9TIaTV1rY4AmpnFPp0RF
2008,2008-01-01,Lonely Too Long,['Randy Rogers Band'],7qe3hsbXCiu3snlH1fU6Sc
2008,2008-01-01,Audience Of One,['Rise Against'],1YkozbENeETx2a45JWrr8E
2008,2008-01-01,Stand Up,['Flobots'],3yoZpOB5ro75ENWjl5F2z7
2008,2008-04-28,Shawty Get Loose (feat. Chris Brown & T-Pain),"['Lil Mama', 'Chris Brown', 'T-Pain']",1Kef862HDQdZQaXpxNtHuv
2008,2008-06-24,La Llama,['Los Palominos'],1UoU72fMy6ztND27wRtuFb
2008,2008-01-01,Soy Así,['Valentín Elizalde'],6EpRtID1Pof07pjuUSdxad
2008,2008-02-26,You Came To Me,['Beach House'],6PB7R41AktgVRoJHE3XlWr
2008,2008-06-03,Black Mags,['The Cool Kids'],0e0zaVxDmUPK0JyRSzgWOE
2008,2008,Love Is Here,['Tenth Avenue North'],26XGTmA0kbHdSRyD7l7Y5Q
2008,2008-01-01,This Is Us,['Keyshia Cole'],45X85iBlHpnMfJYp6pAR57
2008,2008-12-15,Calor,"['Héctor ""El Father""']",2I5t51Owfi75ax50m6koNT
2008,2008-07-24,Ella Es,['Tony Vega'],3OxbFYpM5IaaJkzHsvD4wi
2008,2008-12-04,Tere Naina,"['Shankar Mahadevan', 'Shreya Ghoshal']",7u5B4ptccyg8T7NPfByhE7
2008,2008-04-26,Royal Flush (feat. André 3000 & Raekwon),"['Big Boi', 'André 3000', 'Raekwon']",1qhgBzRH0jOzoVZJ2K1hDn
2008,2008-08-05,Rob The Prez-O-Dent,['That Handsome Devil'],7CzFVoOW2uFsY1nkyMvq1Y
2008,2008-04-29,I'm A Lady (feat. Trouble Andrew),"['Santigold', 'Trouble Andrew']",5OaJyV94WfDDpoxwEzybOv
2008,2008-09-23,Acid Tongue,['Jenny Lewis'],6MKL3Xdcf3qFhTP2KJhcsn
2008,2008-01-01,Te Quiero Así,['Valentín Elizalde'],3eV4XlWdcrsMGPsyMLMlO3
2008,2008-01-01,Long Forgotten Sons,['Rise Against'],6pnZrjbUdehm1bQQS63bpD
2008,2008-08-05,Pervert Pop Song (Castígame),['Plastilina Mosh'],0KJ2inLtXARJn3sM6P03DO
2008,2008-04-01,La Canoa Ranchaa,['Grupo Niche'],31B9xbxWwOBIV0JWT6nKAN
2008,2008-01-01,You & Me,['Frances England'],6gLp2opesiDDYfobz3rMR6
2008,2008-10-07,While You Were Sleeping,['Casting Crowns'],1CRaBGPdac4WjMB7PoKIkl
2008,2008-12-09,Road To Nowhere,['Bullet For My Valentine'],4p1IxCvnWCUmacLP4bhmQT
2008,2008-05-23,Circles 'Round the Moon,['Nana Grizol'],4V04QxWQu99mI3vo8Q4LKO
2008,2008-06-17,Takes Me Nowhere,['The Offspring'],0IsjJJXTH3DzoQ13M3kK2A
2008,2008-05-01,Mi Amor,['Dread Mar I'],0Xd61FowYjauYiRsqW3oZi
2008,2008-01-01,My Kinda Country,['Randy Houser'],4wAB6We9cAzhj5biR2hXnh
2008,2008-10-14,Giving Up,['Ingrid Michaelson'],58jSGbni8xnVEi9xjDaqtK
2008,2008-10-27,Good Morning,['John Legend'],78W3OjLt8Ugxaar3h9mY2j
2008,2008-01-01,Skullcrusher Mountain,['Jonathan Coulton'],7l3kYZIfTIpgthYcekjv4k
2008,2008-09-26,Faxing Berlin - Piano Acoustica Version,['deadmau5'],3JcpjWJJCJuGNgTzX45Klh
2008,2008-05-30,Wink - Remastered Version,['Neal McCoy'],4VKbn8tO5A6ApjyAjHEaTt
2008,2008-03-18,Why Do You Let Me Stay Here?,['She & Him'],6e7TwT8TUE3BHN7aokBKfq
2008,2008-01-01,Comes & Goes,['Sweatshop Union'],0rGvPYyS0jbfekLkI10ZRb
2008,2008-01-28,Deliver Us from Evil,['Bullet For My Valentine'],0ndYbl2mg4ZazPL0CAQmBc
2008,2008-01-01,Maybach Music,"['Rick Ross', 'JAY-Z']",5Z7QZYkyhrpuRMpBG4cPy1
2008,2008-09-28,Love Child,['Diana Ross & The Supremes'],1JguzruTnY4PrbWu7BKD38
2008,2008-01-01,LAX Files,['The Game'],3J1dakO0u9ltBZVHjFUFdV
2008,2008-04-01,Things We Say When People Die,['George Carlin'],16MS3yh0e9AaKh7XQdaw6g
2008,2008-09-12,Suicide & Redemption,['Metallica'],0rd4qVsMPD8YtAZEpsalT6
2008,2008-01-01,Solo Dios Puede Salvar,['Lucia Parker'],0uy3x9O2xJaqJOnwBi3DVW
