billboard,billboard_year,billboard_date,peak_position,weeks_on_chart,artist,feat_artist,artist_uri,artist_popularity,artist_followers,artist_genre,song,track_uri,track_popularity,album_name,release_date,release_year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0,-,-,-,-,Kilo Kish,-,7lsnwlX6puQ7lcpSEpJbZE,48,131902,"['alternative r&b', 'art pop', 'electropop', 'escape room', 'pop']",Self Importance,25zjtAivp2cKIwteEKOnxx,37,Reflections in Real Time,2/29/2016,2016,181800,0.474,0.536,11,-6.749,0,0.0827,0.0214,0,0.255,0.174,88.645,4
0,-,-,-,-,Kim Petras,-,3Xt3RrJMFv5SZkCfUE8C1J,65,754455,"['art pop', 'dance pop', 'electropop', 'escape room', 'pop', 'post-teen pop', 'transpop']",Another One,44anLRFhwsFuwG5T7JvOWY,1,Clarity,6/28/2019,2019,225244,0.564,0.435,9,-6.435,0,0.0294,0.449,3.41E-06,0.103,0.316,80.018,4
1,2015,5/2/2015,100,1,Kimberly Nichole,-,6hNpluTuhkKwTmMnlRAoMo,13,2858,deep talent show,House Of The Rising Sun,2UomTx9OqG8ii3pJRZkVOk,13,House Of The Rising Sun (The Voice Performance),4/13/2015,2015,44664,0.261,0.718,9,-5.059,0,0.0451,0.0218,0.089,0.282,0.207,109.698,3
0,-,-,-,-,Kina Grannis,-,7h4j9YTJJuAHzLCc3KCvYu,62,487496,"['acoustic pop', 'neo mellow', 'pop rock', 'viral pop']",In Your Arms,52UUUJnBvaEX4LtEbtJgUI,37,Stairwells,2/23/2010,2010,184960,0.672,0.396,2,-9.489,0,0.0349,0.474,0,0.0921,0.458,130.015,4
0,-,-,-,-,King Lil G,Chikk,6L3x3if9RVimruryD9LoFb,55,389180,"['chicano rap', 'gangster rap', 'latin hip hop', 'west coast rap']",Grow Up,2av09FAN9J7IgxCQ6od4SF,0,90's Kid,3/10/2015,2015,187586,0.714,0.659,5,-7.423,0,0.307,0.688,7.86E-06,0.128,0.671,87.119,4
0,-,-,-,-,King Lil G,David Ortiz,6L3x3if9RVimruryD9LoFb,55,389180,"['chicano rap', 'gangster rap', 'latin hip hop', 'west coast rap']",Hopeless Boy,45f8NLNAthLQqji8lRVuOV,0,AK47 Boyz,5/27/2014,2014,193786,0.575,0.609,6,-8.037,0,0.19,0.0839,8.46E-05,0.62,0.392,93.774,4
0,-,-,-,-,King Lil G,-,6L3x3if9RVimruryD9LoFb,55,389180,"['chicano rap', 'gangster rap', 'latin hip hop', 'west coast rap']",Who Shot 2Pac,4Z9bCQgzQiPsC7ieUUJWWW,0,King Enemy,5/5/2012,2012,179733,0.771,0.608,7,-9.513,1,0.259,0.0169,0,0.222,0.602,95.571,4
0,-,-,-,-,King Princess,-,6beUvFUlKliUYJdLOXNj9C,61,1509305,"['alt z', 'art pop', 'dance pop', 'electropop', 'indie pop', 'indie poptimism', 'nyc pop', 'pop']",1950,0CZ8lquoTX2Dkg7Ak2inwA,72,1950,2/23/2018,2018,225133,0.6,0.535,4,-7.043,1,0.107,0.648,4.70E-06,0.162,0.269,71.912,4
1,2020,11/21/2020,77,1,King Von,Lil Durk,6QtgPSJPSzcnn7dPZ4VINp,75,2033144,chicago rap,All These Niggas,4g27tVPyGHi38dczFoJZZy,65,Welcome to O'Block,10/30/2020,2020,44837,0.793,0.462,5,-7.495,0,0.119,0.00522,0,0.191,0.356,145.962,4
1,2020,11/21/2020,81,1,King Von,Lil Durk,6QtgPSJPSzcnn7dPZ4VINp,75,2033144,chicago rap,Crazy Story 2.0,6V20oVETqPBJ4suIEoEkIY,65,"Grandson, Vol. 1",9/20/2019,2019,44824,0.844,0.641,8,-4.893,0,0.363,0.014,3.27E-06,0.289,0.213,156.928,4
1,2022,2/19/2022,40,5,King Von,21 Savage,6QtgPSJPSzcnn7dPZ4VINp,75,2037802,['chicago rap'],Don't Play That,6BczFLHW9aIf9aWn5NFuNL,72,Don't Play That,2/4/2022,2022,133613,0.947,0.605,10,-8.621,0,0.346,0.0748,7.54E-06,0.0901,0.656,129.988,4
1,2022,3/19/2022,96,1,King Von,Lil Durk,6QtgPSJPSzcnn7dPZ4VINp,75,2037802,['chicago rap'],Evil Twins,3gG6t4xCPtnTskhpRFFsqO,64,What It Means To Be King,3/4/2022,2022,115320,0.877,0.599,1,-7.901,1,0.298,0.0447,0,0.11,0.305,149.989,4
1,2022,3/19/2022,92,1,King Von,G Herbo,6QtgPSJPSzcnn7dPZ4VINp,75,2037802,['chicago rap'],Facetime,0AfBqvVQowOxKyau7NxUWp,62,What It Means To Be King,3/4/2022,2022,156133,0.845,0.565,11,-7.7,1,0.372,0.0112,0,0.255,0.625,79.972,4
1,2022,3/19/2022,93,1,King Von,Fivio Foreign,6QtgPSJPSzcnn7dPZ4VINp,75,2037802,['chicago rap'],Straight To It,4RaV9tFFV7R04lglRhgg5O,62,What It Means To Be King,3/4/2022,2022,178413,0.829,0.727,1,-6.169,1,0.253,0.0608,4.47E-06,0.0975,0.877,139.95,4
1,2020,11/21/2020,66,1,King Von,Polo G,6QtgPSJPSzcnn7dPZ4VINp,75,2033144,chicago rap,The Code,5NOUjBikzECEJyZMTxtErD,67,Welcome to O'Block,10/30/2020,2020,44837,0.831,0.62,6,-8.397,0,0.338,0.0582,0,0.119,0.568,133.17,4
1,2021,1/16/2021,47,8,King Von,-,6QtgPSJPSzcnn7dPZ4VINp,75,2037802,['chicago rap'],Took Her To The O,7fEoXCZTZFosUFvFQg1BmW,77,Levon James,3/6/2020,2020,196179,0.82,0.592,1,-7.002,1,0.29,0.0149,4.71E-06,0.121,0.4,159.98,4
1,2022,3/19/2022,97,1,King Von,Moneybagg Yo,6QtgPSJPSzcnn7dPZ4VINp,75,2037802,['chicago rap'],Trust Nothing,41jxlPqpPqiky977DkJrpY,66,What It Means To Be King,3/4/2022,2022,185213,0.941,0.514,1,-6.778,1,0.329,0.153,1.82E-06,0.104,0.573,126.046,4
1,2022,3/19/2022,73,1,King Von,-,6QtgPSJPSzcnn7dPZ4VINp,75,2037802,['chicago rap'],War,01XvpCU5TnYXaNFrrwm1We,66,What It Means To Be King,3/4/2022,2022,160133,0.915,0.538,11,-5.954,0,0.307,0.00234,0,0.124,0.099,131.919,4
0,-,-,-,-,Kings of Leon,-,2qk9voo8llSGYcZ6xrBzKx,72,5015791,"modern rock, rock",Be Somebody,0eQjA54TJkwTHDJKG8OkRg,52,Only By The Night,9/23/2008,2008,227146,0.487,0.835,2,-6.44,1,0.0588,0.0274,0.00754,0.211,0.311,133.907,4
0,-,-,-,-,Kings of Leon,-,2qk9voo8llSGYcZ6xrBzKx,72,5016483,"['modern rock', 'rock']",Coming Back Again,5YpTAKhJSOC1mfz9Nu4l6b,45,Mechanical Bull (Expanded Edition),9/24/2013,2013,208866,0.381,0.842,11,-5.89,1,0.062,0.000307,0.053,0.175,0.414,162.481,4
1,2009,10/31/2009,99,1,Kings Of Leon,-,2qk9voo8llSGYcZ6xrBzKx,72,5015791,"modern rock, rock",Notion,40e9kU9Wd4vbedqSA7Io4n,58,Only By The Night,9/23/2008,2008,180840,0.433,0.887,4,-5.111,1,0.047,0.00597,2.87E-05,0.119,0.426,142.968,4
1,2010,10/2/2010,37,5,Kings Of Leon,-,2qk9voo8llSGYcZ6xrBzKx,72,5015791,"modern rock, rock",Radioactive,60CirPlTOEWOUBus7HxV3B,58,Come Around Sundown (Expanded Edition),10/19/2010,2010,206186,0.408,0.925,5,-4.88,1,0.0533,0.00877,0.000454,0.12,0.361,126.405,4
0,-,-,-,-,Kings of Leon,-,2qk9voo8llSGYcZ6xrBzKx,72,5015791,"modern rock, rock",Sex on Fire,395C2pn0PdOYPzM4B1jLoO,0,Sex on Fire,8/11/2008,2008,204586,0.544,0.903,9,-5.651,1,0.0545,0.00166,0.00632,0.1,0.432,153.629,4
1,2010,11/6/2010,82,1,Kings Of Leon,-,2qk9voo8llSGYcZ6xrBzKx,72,5015791,"modern rock, rock",The End,1T76pppCs1bFBcVpRCWzxS,55,Come Around Sundown (Expanded Edition),10/19/2010,2010,264013,0.332,0.586,3,-6.307,0,0.0362,0.0014,0.0108,0.063,0.228,79.787,4
0,-,-,-,-,Kings of Leon,-,2qk9voo8llSGYcZ6xrBzKx,72,5015791,"modern rock, rock",Use Somebody,5VGlqQANWDKJFl0MBG3sg2,76,Only By The Night,9/23/2008,2008,230760,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,4
0,-,-,-,-,Kings of Leon,-,2qk9voo8llSGYcZ6xrBzKx,72,5016483,"['modern rock', 'rock']",Waste A Moment,4abm3RbYBcQlrxdV1ObjUj,0,Waste A Moment,9/9/2016,2016,183093,0.436,0.85,2,-4.86,1,0.0617,0.000861,0.74,0.128,0.537,152.644,4
1,2013,1/12/2013,51,20,Kip Moore,-,2hJPr4lk7Q8SSvCVBl9fWM,61,1130401,"['contemporary country', 'country', 'country road', 'modern country rock']",Beer Money,61voPX1C71rhwynuLQyajo,57,Up All Night,4/24/2012,2012,218146,0.745,0.805,2,-5.549,1,0.0307,0.0223,1.06E-06,0.13,0.765,126.065,4
0,-,-,-,-,Kip Moore,-,2hJPr4lk7Q8SSvCVBl9fWM,61,1130150,"contemporary country, country, country road, modern country rock",Fire and Flame,1XQdsneCUVWS7GuuHCoR1P,43,Wild World,5/29/2020,2020,284280,0.653,0.799,11,-7.677,1,0.074,0.0159,0,0.0673,0.423,96.008,4
0,-,-,-,-,Kip Moore,-,2hJPr4lk7Q8SSvCVBl9fWM,61,1130150,"contemporary country, country, country road, modern country rock",Hey Old Lover,1fK7NW9K4lRAk5HSDS8QFO,40,Wild World,5/29/2020,2020,179573,0.82,0.792,1,-5.475,1,0.0329,0.00768,3.57E-05,0.0955,0.773,116.006,4
1,2013,4/13/2013,41,20,Kip Moore,-,2hJPr4lk7Q8SSvCVBl9fWM,61,1130150,"contemporary country, country, country road, modern country rock",Hey Pretty Girl,75p6fgACKYIyIhsoG411SZ,60,Up All Night,4/24/2012,2012,215920,0.291,0.4,2,-10.615,1,0.0306,0.145,1.86E-05,0.259,0.0935,83.112,1
1,2015,9/12/2015,100,1,Kip Moore,-,2hJPr4lk7Q8SSvCVBl9fWM,61,1130150,"contemporary country, country, country road, modern country rock",I'm To Blame,15bIuGUsLwF0gxI48HKoEd,52,Wild Ones (Deluxe),8/21/2015,2015,136013,0.688,0.874,7,-5.389,1,0.042,0.319,0,0.0792,0.824,89.909,4
1,2019,1/12/2019,53,8,Kip Moore,-,2hJPr4lk7Q8SSvCVBl9fWM,61,1130150,"contemporary country, country, country road, modern country rock",Last Shot,6viHvc13l9A6Ua6xugpeX6,59,SLOWHEART,9/8/2017,2017,228480,0.487,0.859,4,-4.403,1,0.0488,0.00204,0,0.322,0.377,148.037,4
1,2017,10/14/2017,66,12,Kip Moore,-,2hJPr4lk7Q8SSvCVBl9fWM,61,1130150,"contemporary country, country, country road, modern country rock",More Girls Like You,73WWkaWkIRSP3MYGZ14aY4,57,SLOWHEART,9/8/2017,2017,154706,0.555,0.746,2,-5.522,1,0.033,0.00825,0,0.0796,0.712,75.01,4
0,-,-,-,-,Kip Moore,-,2hJPr4lk7Q8SSvCVBl9fWM,61,1130150,"contemporary country, country, country road, modern country rock",Red White Blue Jean American Dream,08Es1HNCgqYvW2QezStQ7l,48,Wild World,5/29/2020,2020,180346,0.564,0.754,0,-5.974,1,0.0329,0.00375,7.35E-05,0.248,0.59,160.119,4
1,2012,2/25/2012,29,20,Kip Moore,-,2hJPr4lk7Q8SSvCVBl9fWM,61,1130150,"contemporary country, country, country road, modern country rock",Somethin' 'Bout A Truck,6Ymvlzom4TQeoKqAWsZRD8,69,Up All Night,4/24/2012,2012,213826,0.554,0.794,11,-5.417,1,0.035,0.0697,0,0.63,0.79,176.01,4
0,-,-,-,-,Kip Moore,-,2hJPr4lk7Q8SSvCVBl9fWM,61,1130150,"contemporary country, country, country road, modern country rock",Sweet Virginia,0wGYHhCXuJo10vzVZ37iSK,33,Wild World,5/29/2020,2020,272173,0.527,0.801,0,-6.938,1,0.0352,0.0106,0.00058,0.0883,0.298,95.067,4
0,-,-,-,-,Kirk Franklin,-,4akybxRTGHJZ1DXjLhJ1qu,60,1314418,"gospel, gospel r&b",Brighter Day,1QXhzptk3KMnO8xewGePhu,39,Setlist: The Very Best Of Kirk Franklin Live,12/27/2011,2011,340200,0.605,0.878,8,-5.829,1,0.112,0.122,0,0.237,0.704,84.148,4
1,2011,3/12/2011,85,18,Kirk Franklin,-,4akybxRTGHJZ1DXjLhJ1qu,60,1314418,"gospel, gospel r&b",I Smile,0UQDSP8cz6WmLJckO5jqUQ,57,Hello Fear,3/21/2011,2011,307973,0.745,0.753,1,-2.408,1,0.164,0.223,0,0.705,0.589,144.057,4
1,2012,2/25/2012,28,22,Kirko Bangz,-,2r8r62VGJKGi463aH1HJUZ,51,660492,"dirty south rap, houston rap, pop rap, rap, southern hip hop, trap",Drank in My Cup,3m8CQnnfJJp4eQMWWl3zay,66,Drank in My Cup,9/16/2011,2011,232160,0.451,0.632,8,-7.98,0,0.297,0.0114,0,0.198,0.234,132.89,4
0,-,-,-,-,KISS,-,07XSN3sPlIlB2L2XNcTwJw,71,7292214,"album rock, glam rock, hard rock, metal, rock",Almost Human,4VvzR8gK84DSY70rpIx59p,0,IKONS,10/21/2008,2008,169026,0.275,0.963,1,-5.98,1,0.0931,0.00763,0.00151,0.301,0.611,184.451,4
0,-,-,-,-,KISS,-,07XSN3sPlIlB2L2XNcTwJw,71,7292214,"album rock, glam rock, hard rock, metal, rock",Heaven's On Fire,11KSXTdg8h7l2a8fjAC0Vs,0,Discoveries,10/20/2008,2008,200853,0.632,0.911,0,-4.728,1,0.075,0.00114,0.000182,0.338,0.73,124.305,4
0,-,-,-,-,KISS,-,07XSN3sPlIlB2L2XNcTwJw,71,7292214,"album rock, glam rock, hard rock, metal, rock",Lick It Up,0q9YVW7oLuDqxfjGTxb7Lx,0,Discoveries,10/20/2008,2008,236013,0.668,0.846,2,-4.149,1,0.0563,0.109,3.22E-05,0.32,0.529,120.276,4
0,-,-,-,-,KISS,-,07XSN3sPlIlB2L2XNcTwJw,71,7292214,"album rock, glam rock, hard rock, metal, rock",Love Gun,6P3US4DIVYrPeyG2YbOCeM,0,IKONS,10/21/2008,2008,196413,0.387,0.912,3,-5.147,0,0.0407,0.0146,0.107,0.354,0.653,147.193,4
0,-,-,-,-,KISS,-,07XSN3sPlIlB2L2XNcTwJw,71,7292214,"album rock, glam rock, hard rock, metal, rock",Parasite,1SA4BHsaFWGTova6ALTjyl,0,IKONS,10/21/2008,2008,183386,0.367,0.813,11,-5.995,1,0.0585,0.00273,0.798,0.201,0.537,123.342,4
0,-,-,-,-,KISS,-,07XSN3sPlIlB2L2XNcTwJw,71,7292214,"album rock, glam rock, hard rock, metal, rock",Rock And Roll All Nite,4bYJKHG6KLdGzHQRJMaFc8,0,IKONS,10/21/2008,2008,168160,0.581,0.831,1,-8.045,1,0.107,0.0458,0,0.0782,0.885,144.684,4
1,2009,6/20/2009,96,2,K'Jon,-,7KTMw4g3OqEh9Jz1HmF7bo,37,38738,"contemporary r&b, neo soul, r&b, urban contemporary",On The Ocean,5tRna9FSqMrh2LJwqIykHA,51,I Get Around,8/4/2009,2009,272026,0.32,0.789,0,-5.654,1,0.112,0.2,2.63E-06,0.354,0.304,81.361,4
0,-,-,-,-,Klaas,-,25sJFKMqDENdsTF7zRXoif,65,101117,"edm, german dance, pop dance, pop house",Feel the Love,1u5UFtCeZ0qMimqCTMgTDI,17,Feel the Love,5/26/2008,2008,401250,0.767,0.595,3,-7.468,0,0.0595,0.0789,0.000322,0.105,0.675,127.996,4
0,-,-,-,-,Klaas,-,25sJFKMqDENdsTF7zRXoif,65,101149,"['edm', 'german dance', 'pop dance', 'pop house']",Fighter,4rBjP3PrWdWEdFdTt33H9X,42,Fighter,1/3/2020,2020,164160,0.592,0.895,6,-4.577,0,0.0857,0.00312,0,0.302,0.293,125.025,3
0,-,-,-,-,Klaas,-,25sJFKMqDENdsTF7zRXoif,65,101149,"['edm', 'german dance', 'pop dance', 'pop house']",Ok Without You,7GvzyeeBMoDlC9OziuPMQQ,56,Ok Without You,11/2/2018,2018,170880,0.665,0.787,6,-6.026,0,0.099,0.011,0.000428,0.539,0.252,124.989,4
0,-,-,-,-,Klangkarussell,-,041iTeoMIwXMlShuQPIVKo,61,374412,"['austrian pop', 'deep house', 'tropical house']",Moments,0e4xfVTScciruWRTHG3Myh,42,Netzwerk (Deluxe),7/28/2014,2014,302162,0.775,0.599,4,-8.48,0,0.0469,0.175,0.031,0.0418,0.393,123.97,4
0,-,-,-,-,Klangkarussell,-,041iTeoMIwXMlShuQPIVKo,61,374412,"['austrian pop', 'deep house', 'tropical house']",Sun Don't Shine,6n0OQD5aGspHuwFPJ2ePGC,54,Netzwerk (Deluxe),7/28/2014,2014,237694,0.456,0.563,5,-8.627,0,0.0644,0.191,0.00109,0.0978,0.213,119.94,4
0,-,-,-,-,Klingande,-,1L9i6qZYIGQedgM9QLSyzb,61,485712,"['deep house', 'deep tropical house', 'edm', 'pop dance', 'tropical house']",Messiah,3876zu2BcDL39vLkkJGKLZ,37,Messiah (The Mixes),10/18/2019,2019,184200,0.61,0.748,10,-6.856,0,0.0475,0.0736,0,0.112,0.624,100.007,4
0,-,-,-,-,Klingande,M-22,1L9i6qZYIGQedgM9QLSyzb,61,485712,"['deep house', 'deep tropical house', 'edm', 'pop dance', 'tropical house']",Somewhere New,1sfmIZRBmY5yq5wRQs987T,43,Somewhere New (feat. M-22),8/26/2016,2016,208137,0.674,0.647,5,-6.105,1,0.0474,0.000395,0.00203,0.0696,0.287,124.048,4
0,-,-,-,-,Kllo,-,0RDC2Krd2nmqseGx5C8PQz,45,83297,"['alternative r&b', 'aussietronica', 'indie soul', 'vapor soul']",Walls to Build - Mall Grab Remix,6mliwuV9vyGVBv2LnDdMsT,0,Walls to Build,11/15/2016,2016,376079,0.83,0.403,10,-11.361,0,0.0451,0.136,0.816,0.109,0.4,124.001,4
0,-,-,-,-,KLOUD,-,24Hb4GKFYquK73R8mTyInu,53,108190,"['bass trap', 'dark clubbing', 'traprun']",Lies - ATLAST Remix,4wQSqT7IwKU60WqXs0qLdO,19,Lies (Remixes),10/30/2019,2019,210611,0.494,0.777,10,-6.716,0,0.0546,0.00153,5.35E-05,0.123,0.26,92.027,4
1,2012,4/21/2012,92,2,K'Naan,Nelly Furtado,7pGyQZx9thVa8GxMBeXscB,61,184811,reggae fusion,Is Anybody Out There?,4hgOvDJXYPCqEpEKznz9YX,0,"Country, God Or The Girl",10/16/2012,2012,238746,0.641,0.87,0,-3.953,1,0.175,0.0248,0,0.291,0.42,95.019,4
1,2009,3/14/2009,82,7,K'Naan,-,7pGyQZx9thVa8GxMBeXscB,61,184811,reggae fusion,Wavin' Flag,02WDuAXXKumemrvsmrVBvH,49,Troubadour,2/24/2009,2009,212866,0.584,0.768,0,-4.185,1,0.058,0.329,0,0.0587,0.729,152.005,4
0,-,-,-,-,Knife Party,-,2DuJi13MWHjRHrqRUwk8vH,54,896047,"['australian dance', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton']",Internet Friends - VIP,3UyZtf5BzjEYFJkIiIipoH,37,Haunted House,5/6/2013,2013,300538,0.429,0.915,5,-4.182,0,0.167,0.00147,0.0768,0.152,0.147,128.031,4
0,-,-,-,-,Knox Hamilton,-,1XyjBsbZBunXsYDTkaYtk9,41,29654,"['arkansas indie', 'hopebeat', 'indie poptimism', 'little rock indie', 'modern rock']",Mission Control,5tvOiucEIc6W7ocHin5rFz,40,Beach Boy - EP,7/6/2018,2018,199080,0.718,0.618,10,-5.824,1,0.0343,0.065,0,0.397,0.511,122.958,4
0,-,-,-,-,Knox Hamilton,-,1XyjBsbZBunXsYDTkaYtk9,41,29654,"['arkansas indie', 'hopebeat', 'indie poptimism', 'little rock indie', 'modern rock']",Work It Out,0HsE2zUH1uZg7Bnsjf51TM,0,The Heights,3/10/2017,2017,206520,0.396,0.818,8,-4.306,0,0.0352,0.0112,1.98E-06,0.199,0.359,162.061,4
1,2019,1/12/2019,46,17,Kodak Black,-,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",Calling My Spirit,2MShy1GSSgbmGUxADNIao5,69,Dying to Live,12/14/2018,2018,44896,0.91,0.366,1,-9.954,1,0.0941,0.0996,0,0.261,0.74,119.985,4
1,2018,1/13/2018,52,14,Kodak Black,Lil Wayne,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",Codeine Dreaming,4DTpngLjoHj5gFxEZFeD3J,65,Project Baby 2: All Grown Up (Deluxe Edition),11/24/2017,2017,264531,0.736,0.604,1,-7.357,0,0.222,0.0652,6.43E-05,0.124,0.574,155.007,4
1,2017,4/22/2017,93,1,Kodak Black,Future,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",Conscience,16dXg2YuFOxwDC3cTf5jde,53,Painting Pictures,3/31/2017,2017,219753,0.666,0.693,1,-3.638,1,0.199,0.047,0,0.115,0.132,159.972,4
1,2017,3/4/2017,84,1,Kodak Black,-,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",Everything 1k,78AucGxdmVa4Bx6HwDPOS4,0,Lil Big Pac,6/10/2016,2016,186592,0.517,0.609,1,-6.373,1,0.371,0.153,0,0.416,0.162,135.489,4
1,2017,7/8/2017,61,1,Kodak Black,-,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",First Day Out,7AAnFzBtOlgoYceCQoLRUR,50,First Day Out,6/16/2017,2017,180000,0.806,0.557,2,-6.633,0,0.114,0.405,6.62E-06,0.0838,0.504,140.011,4
1,2018,12/29/2018,88,1,Kodak Black,Lil Pump,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",Gnarly,40Rpg3LkZwwzuHJ3GdjMma,58,Dying to Live,12/14/2018,2018,186402,0.764,0.784,10,-4.003,0,0.0833,0.469,0,0.123,0.51,144.981,4
1,2022,3/12/2022,90,1,Kodak Black,-,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",I Wish,5gb0kdfHk4dTvPO1iM7Cma,31,I Wish,2/21/2022,2022,165760,0.814,0.761,11,-3.145,0,0.297,0.635,0,0.135,0.672,127.9,4
1,2018,10/13/2018,56,3,Kodak Black,-,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap","If I'm Lyin, I'm Flyin",7HdNB8nvJOBwHa8hIkzvxp,58,Dying to Live,12/14/2018,2018,130929,0.715,0.617,11,-5.558,0,0.24,0.0996,3.41E-06,0.186,0.283,176.117,4
1,2018,12/29/2018,58,1,Kodak Black,Juice WRLD,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",MoshPit,4KX8vXbouybtUptEyYxtIk,63,Dying to Live,12/14/2018,2018,164038,0.769,0.627,7,-4.064,1,0.262,0.394,0,0.106,0.49,157.938,4
1,2017,1/14/2017,95,1,Kodak Black,-,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",No Flockin,34oWbFBfGEElvgO0a5c9V4,72,No Flockin',11/13/2015,2015,165290,0.943,0.595,5,-8.372,0,0.191,0.0673,0,0.0839,0.815,117.532,4
1,2017,8/26/2017,76,3,Kodak Black,-,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",Patty Cake,0bXFIF7iL17TYLyx8JHziM,63,Painting Pictures,3/31/2017,2017,198109,0.806,0.77,1,-6.464,0,0.19,0.0252,0,0.0645,0.406,152.094,4
1,2018,1/13/2018,31,26,Kodak Black,XXXTENTACION,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",Roll In Peace,40oKW22ZNNkEdZLJTScaQI,74,Project Baby 2: All Grown Up,8/18/2017,2017,213132,0.747,0.524,10,-6.807,0,0.245,0.0306,0,0.2,0.363,140.053,4
1,2022,1/1/2022,3,25,Kodak Black,-,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",Super Gremlin,4A8cWXxKfIL3lAyUDzXbCF,80,Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies,10/30/2021,2021,200547,0.825,0.414,2,-6.634,1,0.144,0.00265,0,0.357,0.106,72.993,4
1,2018,12/1/2018,81,1,Kodak Black,-,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",Take One,1XJBDDpeuZaj5fvmwhdIMw,51,Dying to Live,12/14/2018,2018,165517,0.66,0.615,1,-7.2,1,0.47,0.114,0,0.315,0.501,174.034,4
1,2018,12/29/2018,74,1,Kodak Black,-,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",Testimony,6Gg25EZRbQd4IHiJz2KSY0,53,Dying to Live,12/14/2018,2018,240000,0.814,0.667,6,-4.785,0,0.36,0.0369,0,0.11,0.376,80.031,4
1,2017,10/14/2017,46,16,Kodak Black,-,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",Transportin',1WIZiOuNO3woKfdlSK2gNn,72,Project Baby 2: All Grown Up,8/18/2017,2017,169344,0.804,0.66,10,-4.86,0,0.0726,0.0319,0,0.103,0.257,94.053,4
1,2017,3/11/2017,6,20,Kodak Black,-,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",Tunnel Vision,4Q3N4Ct4zCuIHuZ65E3BD4,73,Painting Pictures,3/31/2017,2017,268186,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91E-05,0.122,0.231,171.853,4
1,2022,3/12/2022,81,1,Kodak Black,-,46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",Usain Boo,4N20NYwhJRArlzEhdCKXka,64,Back For Everything,2/25/2022,2022,186677,0.782,0.669,1,-4.58,1,0.213,0.0733,0,0.111,0.598,143.992,4
1,2019,1/12/2019,2,25,Kodak Black,"Travis Scott, Offset",46SHBwWsqBkxI7EeeBEQG7,81,8210899,"florida rap, hip hop, melodic rap, miami hip hop, rap, trap",ZEZE,0FZ4Dmg8jJJAPJnvBIzD9z,77,Dying to Live,12/14/2018,2018,228759,0.861,0.603,8,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043,4
0,-,-,-,-,Kodaline,-,4BxCuXFJrSWGi1KHcVqaU4,70,2604983,"['irish pop', 'modern rock', 'pop', 'pop rock']",High Hopes,7qVbgfYUPrcPcJtqZoRis3,0,Honest (Remixes),3/6/2015,2015,282426,0.693,0.654,4,-8.531,1,0.042,0.315,0.00862,0.0829,0.153,120.016,4
0,-,-,-,-,Kodaline,-,4BxCuXFJrSWGi1KHcVqaU4,70,2604983,"['irish pop', 'modern rock', 'pop', 'pop rock']",Wherever You Are,1b3nlcP6hogIzYRVK2Ui7K,34,Wherever You Are,1/10/2020,2020,185004,0.514,0.612,4,-5.981,1,0.0298,0.142,0,0.0868,0.342,125.99,4
